scenario_key,scenario_label,year,end_height,burn_active,capacity_pct,reward_per_block_atho,annual_issuance_atho,annual_fees_total_atho,annual_burn_atho,annual_miner_fees_atho,annual_miner_revenue_atho,cumulative_emitted_atho,cumulative_burned_atho,circulating_supply_atho,annual_net_change_atho,annual_net_rate_pct,tx_per_block_est,tps_est
burn_25,Burn On (25% block capacity),130,34163999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33305500.00000000,1507815.00000000,31797685.00000000,36135.00000000,0.11376964,1104,9.20000000
burn_25,Burn On (25% block capacity),131,34426799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33371200.00000000,1537380.00000000,31833820.00000000,36135.00000000,0.11364035,1104,9.20000000
burn_25,Burn On (25% block capacity),132,34689599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33436900.00000000,1566945.00000000,31869955.00000000,36135.00000000,0.11351135,1104,9.20000000
burn_25,Burn On (25% block capacity),133,34952399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33502600.00000000,1596510.00000000,31906090.00000000,36135.00000000,0.11338265,1104,9.20000000
burn_25,Burn On (25% block capacity),134,35215199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33568300.00000000,1626075.00000000,31942225.00000000,36135.00000000,0.11325424,1104,9.20000000
burn_25,Burn On (25% block capacity),135,35477999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33634000.00000000,1655640.00000000,31978360.00000000,36135.00000000,0.11312612,1104,9.20000000
burn_25,Burn On (25% block capacity),136,35740799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33699700.00000000,1685205.00000000,32014495.00000000,36135.00000000,0.11299829,1104,9.20000000
burn_25,Burn On (25% block capacity),137,36003599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33765400.00000000,1714770.00000000,32050630.00000000,36135.00000000,0.11287075,1104,9.20000000
burn_25,Burn On (25% block capacity),138,36266399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33831100.00000000,1744335.00000000,32086765.00000000,36135.00000000,0.11274349,1104,9.20000000
burn_25,Burn On (25% block capacity),139,36529199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33896800.00000000,1773900.00000000,32122900.00000000,36135.00000000,0.11261653,1104,9.20000000
burn_25,Burn On (25% block capacity),140,36791999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,33962500.00000000,1803465.00000000,32159035.00000000,36135.00000000,0.11248984,1104,9.20000000
burn_25,Burn On (25% block capacity),141,37054799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34028200.00000000,1833030.00000000,32195170.00000000,36135.00000000,0.11236345,1104,9.20000000
burn_25,Burn On (25% block capacity),142,37317599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34093900.00000000,1862595.00000000,32231305.00000000,36135.00000000,0.11223733,1104,9.20000000
burn_25,Burn On (25% block capacity),143,37580399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34159600.00000000,1892160.00000000,32267440.00000000,36135.00000000,0.11211150,1104,9.20000000
burn_25,Burn On (25% block capacity),144,37843199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34225300.00000000,1921725.00000000,32303575.00000000,36135.00000000,0.11198595,1104,9.20000000
burn_25,Burn On (25% block capacity),145,38105999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34291000.00000000,1951290.00000000,32339710.00000000,36135.00000000,0.11186068,1104,9.20000000
burn_25,Burn On (25% block capacity),146,38368799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34356700.00000000,1980855.00000000,32375845.00000000,36135.00000000,0.11173570,1104,9.20000000
burn_25,Burn On (25% block capacity),147,38631599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34422400.00000000,2010420.00000000,32411980.00000000,36135.00000000,0.11161099,1104,9.20000000
burn_25,Burn On (25% block capacity),148,38894399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34488100.00000000,2039985.00000000,32448115.00000000,36135.00000000,0.11148656,1104,9.20000000
burn_25,Burn On (25% block capacity),149,39157199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34553800.00000000,2069550.00000000,32484250.00000000,36135.00000000,0.11136240,1104,9.20000000
burn_25,Burn On (25% block capacity),150,39419999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34619500.00000000,2099115.00000000,32520385.00000000,36135.00000000,0.11123852,1104,9.20000000
burn_25,Burn On (25% block capacity),151,39682799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34685200.00000000,2128680.00000000,32556520.00000000,36135.00000000,0.11111492,1104,9.20000000
burn_25,Burn On (25% block capacity),152,39945599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34750900.00000000,2158245.00000000,32592655.00000000,36135.00000000,0.11099159,1104,9.20000000
burn_25,Burn On (25% block capacity),153,40208399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34816600.00000000,2187810.00000000,32628790.00000000,36135.00000000,0.11086854,1104,9.20000000
burn_25,Burn On (25% block capacity),154,40471199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34882300.00000000,2217375.00000000,32664925.00000000,36135.00000000,0.11074576,1104,9.20000000
burn_25,Burn On (25% block capacity),155,40733999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,34948000.00000000,2246940.00000000,32701060.00000000,36135.00000000,0.11062324,1104,9.20000000
burn_25,Burn On (25% block capacity),156,40996799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35013700.00000000,2276505.00000000,32737195.00000000,36135.00000000,0.11050101,1104,9.20000000
burn_25,Burn On (25% block capacity),157,41259599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35079400.00000000,2306070.00000000,32773330.00000000,36135.00000000,0.11037904,1104,9.20000000
burn_25,Burn On (25% block capacity),158,41522399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35145100.00000000,2335635.00000000,32809465.00000000,36135.00000000,0.11025733,1104,9.20000000
burn_25,Burn On (25% block capacity),159,41785199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35210800.00000000,2365200.00000000,32845600.00000000,36135.00000000,0.11013590,1104,9.20000000
burn_25,Burn On (25% block capacity),160,42047999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35276500.00000000,2394765.00000000,32881735.00000000,36135.00000000,0.11001474,1104,9.20000000
burn_25,Burn On (25% block capacity),161,42310799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35342200.00000000,2424330.00000000,32917870.00000000,36135.00000000,0.10989384,1104,9.20000000
burn_25,Burn On (25% block capacity),162,42573599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35407900.00000000,2453895.00000000,32954005.00000000,36135.00000000,0.10977320,1104,9.20000000
burn_25,Burn On (25% block capacity),163,42836399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35473600.00000000,2483460.00000000,32990140.00000000,36135.00000000,0.10965283,1104,9.20000000
burn_25,Burn On (25% block capacity),164,43099199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35539300.00000000,2513025.00000000,33026275.00000000,36135.00000000,0.10953273,1104,9.20000000
burn_25,Burn On (25% block capacity),165,43361999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35605000.00000000,2542590.00000000,33062410.00000000,36135.00000000,0.10941288,1104,9.20000000
burn_25,Burn On (25% block capacity),166,43624799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35670700.00000000,2572155.00000000,33098545.00000000,36135.00000000,0.10929330,1104,9.20000000
burn_25,Burn On (25% block capacity),167,43887599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35736400.00000000,2601720.00000000,33134680.00000000,36135.00000000,0.10917398,1104,9.20000000
burn_25,Burn On (25% block capacity),168,44150399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35802100.00000000,2631285.00000000,33170815.00000000,36135.00000000,0.10905492,1104,9.20000000
burn_25,Burn On (25% block capacity),169,44413199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35867800.00000000,2660850.00000000,33206950.00000000,36135.00000000,0.10893612,1104,9.20000000
burn_25,Burn On (25% block capacity),170,44675999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35933500.00000000,2690415.00000000,33243085.00000000,36135.00000000,0.10881758,1104,9.20000000
burn_25,Burn On (25% block capacity),171,44938799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,35999200.00000000,2719980.00000000,33279220.00000000,36135.00000000,0.10869930,1104,9.20000000
burn_25,Burn On (25% block capacity),172,45201599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36064900.00000000,2749545.00000000,33315355.00000000,36135.00000000,0.10858127,1104,9.20000000
burn_25,Burn On (25% block capacity),173,45464399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36130600.00000000,2779110.00000000,33351490.00000000,36135.00000000,0.10846350,1104,9.20000000
burn_25,Burn On (25% block capacity),174,45727199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36196300.00000000,2808675.00000000,33387625.00000000,36135.00000000,0.10834598,1104,9.20000000
burn_25,Burn On (25% block capacity),175,45989999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36262000.00000000,2838240.00000000,33423760.00000000,36135.00000000,0.10822872,1104,9.20000000
burn_25,Burn On (25% block capacity),176,46252799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36327700.00000000,2867805.00000000,33459895.00000000,36135.00000000,0.10811171,1104,9.20000000
burn_25,Burn On (25% block capacity),177,46515599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36393400.00000000,2897370.00000000,33496030.00000000,36135.00000000,0.10799496,1104,9.20000000
burn_25,Burn On (25% block capacity),178,46778399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36459100.00000000,2926935.00000000,33532165.00000000,36135.00000000,0.10787846,1104,9.20000000
burn_25,Burn On (25% block capacity),179,47041199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36524800.00000000,2956500.00000000,33568300.00000000,36135.00000000,0.10776220,1104,9.20000000
burn_25,Burn On (25% block capacity),180,47303999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36590500.00000000,2986065.00000000,33604435.00000000,36135.00000000,0.10764620,1104,9.20000000
burn_25,Burn On (25% block capacity),181,47566799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36656200.00000000,3015630.00000000,33640570.00000000,36135.00000000,0.10753045,1104,9.20000000
burn_25,Burn On (25% block capacity),182,47829599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36721900.00000000,3045195.00000000,33676705.00000000,36135.00000000,0.10741495,1104,9.20000000
burn_25,Burn On (25% block capacity),183,48092399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36787600.00000000,3074760.00000000,33712840.00000000,36135.00000000,0.10729969,1104,9.20000000
burn_25,Burn On (25% block capacity),184,48355199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36853300.00000000,3104325.00000000,33748975.00000000,36135.00000000,0.10718468,1104,9.20000000
burn_25,Burn On (25% block capacity),185,48617999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36919000.00000000,3133890.00000000,33785110.00000000,36135.00000000,0.10706992,1104,9.20000000
burn_25,Burn On (25% block capacity),186,48880799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,36984700.00000000,3163455.00000000,33821245.00000000,36135.00000000,0.10695540,1104,9.20000000
burn_25,Burn On (25% block capacity),187,49143599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37050400.00000000,3193020.00000000,33857380.00000000,36135.00000000,0.10684113,1104,9.20000000
burn_25,Burn On (25% block capacity),188,49406399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37116100.00000000,3222585.00000000,33893515.00000000,36135.00000000,0.10672710,1104,9.20000000
burn_25,Burn On (25% block capacity),189,49669199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37181800.00000000,3252150.00000000,33929650.00000000,36135.00000000,0.10661332,1104,9.20000000
burn_25,Burn On (25% block capacity),190,49931999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37247500.00000000,3281715.00000000,33965785.00000000,36135.00000000,0.10649977,1104,9.20000000
burn_25,Burn On (25% block capacity),191,50194799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37313200.00000000,3311280.00000000,34001920.00000000,36135.00000000,0.10638647,1104,9.20000000
burn_25,Burn On (25% block capacity),192,50457599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37378900.00000000,3340845.00000000,34038055.00000000,36135.00000000,0.10627341,1104,9.20000000
burn_25,Burn On (25% block capacity),193,50720399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37444600.00000000,3370410.00000000,34074190.00000000,36135.00000000,0.10616059,1104,9.20000000
burn_25,Burn On (25% block capacity),194,50983199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37510300.00000000,3399975.00000000,34110325.00000000,36135.00000000,0.10604801,1104,9.20000000
burn_25,Burn On (25% block capacity),195,51245999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37576000.00000000,3429540.00000000,34146460.00000000,36135.00000000,0.10593567,1104,9.20000000
burn_25,Burn On (25% block capacity),196,51508799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37641700.00000000,3459105.00000000,34182595.00000000,36135.00000000,0.10582356,1104,9.20000000
burn_25,Burn On (25% block capacity),197,51771599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37707400.00000000,3488670.00000000,34218730.00000000,36135.00000000,0.10571169,1104,9.20000000
burn_25,Burn On (25% block capacity),198,52034399,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37773100.00000000,3518235.00000000,34254865.00000000,36135.00000000,0.10560006,1104,9.20000000
burn_25,Burn On (25% block capacity),199,52297199,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37838800.00000000,3547800.00000000,34291000.00000000,36135.00000000,0.10548867,1104,9.20000000
burn_25,Burn On (25% block capacity),200,52559999,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37904500.00000000,3577365.00000000,34327135.00000000,36135.00000000,0.10537750,1104,9.20000000
burn_25,Burn On (25% block capacity),201,52822799,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,37970200.00000000,3606930.00000000,34363270.00000000,36135.00000000,0.10526658,1104,9.20000000
burn_25,Burn On (25% block capacity),202,53085599,1,25.0000,0.25000000,65700.00000000,36956.25000000,29565.00000000,7391.25000000,73091.25000000,38035900.00000000,3636495.00000000,34399405.00000000,36135.00000000,0.10515588,1104,9.20000000
